dataset_name,gan_patch_id,image_id,species_name,binary_label,binary_group,fold_id,patch_size,x_start,y_start,raw_path,file_path,source_type
dataset2,Enterococcus_faecalis_06_256_256_256,Enterococcus.faecalis_06,Enterococcus.faecalis,0,cocci,3,256,256,256,Dataset-Bacteria/Enterococcus faecalis/06.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_06_256_256_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_06_256_512_256,Enterococcus.faecalis_06,Enterococcus.faecalis,0,cocci,3,256,512,256,Dataset-Bacteria/Enterococcus faecalis/06.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_06_256_512_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_06_256_768_256,Enterococcus.faecalis_06,Enterococcus.faecalis,0,cocci,3,256,768,256,Dataset-Bacteria/Enterococcus faecalis/06.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_06_256_768_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_06_256_256_512,Enterococcus.faecalis_06,Enterococcus.faecalis,0,cocci,3,256,256,512,Dataset-Bacteria/Enterococcus faecalis/06.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_06_256_256_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_06_256_512_512,Enterococcus.faecalis_06,Enterococcus.faecalis,0,cocci,3,256,512,512,Dataset-Bacteria/Enterococcus faecalis/06.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_06_256_512_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_06_256_768_512,Enterococcus.faecalis_06,Enterococcus.faecalis,0,cocci,3,256,768,512,Dataset-Bacteria/Enterococcus faecalis/06.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_06_256_768_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_06_256_256_768,Enterococcus.faecalis_06,Enterococcus.faecalis,0,cocci,3,256,256,768,Dataset-Bacteria/Enterococcus faecalis/06.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_06_256_256_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_06_256_512_768,Enterococcus.faecalis_06,Enterococcus.faecalis,0,cocci,3,256,512,768,Dataset-Bacteria/Enterococcus faecalis/06.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_06_256_512_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_06_256_768_768,Enterococcus.faecalis_06,Enterococcus.faecalis,0,cocci,3,256,768,768,Dataset-Bacteria/Enterococcus faecalis/06.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_06_256_768_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_10_256_256_256,Enterococcus.faecalis_10,Enterococcus.faecalis,0,cocci,3,256,256,256,Dataset-Bacteria/Enterococcus faecalis/10.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_10_256_256_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_10_256_512_256,Enterococcus.faecalis_10,Enterococcus.faecalis,0,cocci,3,256,512,256,Dataset-Bacteria/Enterococcus faecalis/10.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_10_256_512_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_10_256_768_256,Enterococcus.faecalis_10,Enterococcus.faecalis,0,cocci,3,256,768,256,Dataset-Bacteria/Enterococcus faecalis/10.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_10_256_768_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_10_256_256_512,Enterococcus.faecalis_10,Enterococcus.faecalis,0,cocci,3,256,256,512,Dataset-Bacteria/Enterococcus faecalis/10.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_10_256_256_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_10_256_512_512,Enterococcus.faecalis_10,Enterococcus.faecalis,0,cocci,3,256,512,512,Dataset-Bacteria/Enterococcus faecalis/10.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_10_256_512_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_10_256_768_512,Enterococcus.faecalis_10,Enterococcus.faecalis,0,cocci,3,256,768,512,Dataset-Bacteria/Enterococcus faecalis/10.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_10_256_768_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_10_256_256_768,Enterococcus.faecalis_10,Enterococcus.faecalis,0,cocci,3,256,256,768,Dataset-Bacteria/Enterococcus faecalis/10.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_10_256_256_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_10_256_512_768,Enterococcus.faecalis_10,Enterococcus.faecalis,0,cocci,3,256,512,768,Dataset-Bacteria/Enterococcus faecalis/10.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_10_256_512_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_10_256_768_768,Enterococcus.faecalis_10,Enterococcus.faecalis,0,cocci,3,256,768,768,Dataset-Bacteria/Enterococcus faecalis/10.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_10_256_768_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_12_256_256_256,Enterococcus.faecalis_12,Enterococcus.faecalis,0,cocci,3,256,256,256,Dataset-Bacteria/Enterococcus faecalis/12.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_12_256_256_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_12_256_512_256,Enterococcus.faecalis_12,Enterococcus.faecalis,0,cocci,3,256,512,256,Dataset-Bacteria/Enterococcus faecalis/12.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_12_256_512_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_12_256_256_512,Enterococcus.faecalis_12,Enterococcus.faecalis,0,cocci,3,256,256,512,Dataset-Bacteria/Enterococcus faecalis/12.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_12_256_256_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_12_256_512_512,Enterococcus.faecalis_12,Enterococcus.faecalis,0,cocci,3,256,512,512,Dataset-Bacteria/Enterococcus faecalis/12.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_12_256_512_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_12_256_768_512,Enterococcus.faecalis_12,Enterococcus.faecalis,0,cocci,3,256,768,512,Dataset-Bacteria/Enterococcus faecalis/12.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_12_256_768_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_12_256_512_768,Enterococcus.faecalis_12,Enterococcus.faecalis,0,cocci,3,256,512,768,Dataset-Bacteria/Enterococcus faecalis/12.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_12_256_512_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_25_256_256_256,Enterococcus.faecalis_25,Enterococcus.faecalis,0,cocci,3,256,256,256,Dataset-Bacteria/Enterococcus faecalis/25.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_25_256_256_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_25_256_512_256,Enterococcus.faecalis_25,Enterococcus.faecalis,0,cocci,3,256,512,256,Dataset-Bacteria/Enterococcus faecalis/25.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_25_256_512_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_25_256_768_256,Enterococcus.faecalis_25,Enterococcus.faecalis,0,cocci,3,256,768,256,Dataset-Bacteria/Enterococcus faecalis/25.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_25_256_768_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_25_256_256_512,Enterococcus.faecalis_25,Enterococcus.faecalis,0,cocci,3,256,256,512,Dataset-Bacteria/Enterococcus faecalis/25.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_25_256_256_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_25_256_512_512,Enterococcus.faecalis_25,Enterococcus.faecalis,0,cocci,3,256,512,512,Dataset-Bacteria/Enterococcus faecalis/25.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_25_256_512_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_25_256_768_512,Enterococcus.faecalis_25,Enterococcus.faecalis,0,cocci,3,256,768,512,Dataset-Bacteria/Enterococcus faecalis/25.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_25_256_768_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_25_256_256_768,Enterococcus.faecalis_25,Enterococcus.faecalis,0,cocci,3,256,256,768,Dataset-Bacteria/Enterococcus faecalis/25.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_25_256_256_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_25_256_512_768,Enterococcus.faecalis_25,Enterococcus.faecalis,0,cocci,3,256,512,768,Dataset-Bacteria/Enterococcus faecalis/25.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_25_256_512_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_25_256_768_768,Enterococcus.faecalis_25,Enterococcus.faecalis,0,cocci,3,256,768,768,Dataset-Bacteria/Enterococcus faecalis/25.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_25_256_768_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_26_256_256_256,Enterococcus.faecalis_26,Enterococcus.faecalis,0,cocci,3,256,256,256,Dataset-Bacteria/Enterococcus faecalis/26.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_26_256_256_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_26_256_512_256,Enterococcus.faecalis_26,Enterococcus.faecalis,0,cocci,3,256,512,256,Dataset-Bacteria/Enterococcus faecalis/26.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_26_256_512_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_26_256_768_256,Enterococcus.faecalis_26,Enterococcus.faecalis,0,cocci,3,256,768,256,Dataset-Bacteria/Enterococcus faecalis/26.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_26_256_768_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_26_256_256_512,Enterococcus.faecalis_26,Enterococcus.faecalis,0,cocci,3,256,256,512,Dataset-Bacteria/Enterococcus faecalis/26.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_26_256_256_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_26_256_512_512,Enterococcus.faecalis_26,Enterococcus.faecalis,0,cocci,3,256,512,512,Dataset-Bacteria/Enterococcus faecalis/26.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_26_256_512_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_26_256_768_512,Enterococcus.faecalis_26,Enterococcus.faecalis,0,cocci,3,256,768,512,Dataset-Bacteria/Enterococcus faecalis/26.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_26_256_768_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_26_256_256_768,Enterococcus.faecalis_26,Enterococcus.faecalis,0,cocci,3,256,256,768,Dataset-Bacteria/Enterococcus faecalis/26.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_26_256_256_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_26_256_512_768,Enterococcus.faecalis_26,Enterococcus.faecalis,0,cocci,3,256,512,768,Dataset-Bacteria/Enterococcus faecalis/26.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_26_256_512_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_26_256_768_768,Enterococcus.faecalis_26,Enterococcus.faecalis,0,cocci,3,256,768,768,Dataset-Bacteria/Enterococcus faecalis/26.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_26_256_768_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_30_256_256_256,Enterococcus.faecalis_30,Enterococcus.faecalis,0,cocci,3,256,256,256,Dataset-Bacteria/Enterococcus faecalis/30.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_30_256_256_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_30_256_512_256,Enterococcus.faecalis_30,Enterococcus.faecalis,0,cocci,3,256,512,256,Dataset-Bacteria/Enterococcus faecalis/30.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_30_256_512_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_30_256_768_256,Enterococcus.faecalis_30,Enterococcus.faecalis,0,cocci,3,256,768,256,Dataset-Bacteria/Enterococcus faecalis/30.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_30_256_768_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_30_256_256_512,Enterococcus.faecalis_30,Enterococcus.faecalis,0,cocci,3,256,256,512,Dataset-Bacteria/Enterococcus faecalis/30.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_30_256_256_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_30_256_512_512,Enterococcus.faecalis_30,Enterococcus.faecalis,0,cocci,3,256,512,512,Dataset-Bacteria/Enterococcus faecalis/30.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_30_256_512_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_30_256_768_512,Enterococcus.faecalis_30,Enterococcus.faecalis,0,cocci,3,256,768,512,Dataset-Bacteria/Enterococcus faecalis/30.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_30_256_768_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_30_256_256_768,Enterococcus.faecalis_30,Enterococcus.faecalis,0,cocci,3,256,256,768,Dataset-Bacteria/Enterococcus faecalis/30.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_30_256_256_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_30_256_512_768,Enterococcus.faecalis_30,Enterococcus.faecalis,0,cocci,3,256,512,768,Dataset-Bacteria/Enterococcus faecalis/30.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_30_256_512_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_30_256_768_768,Enterococcus.faecalis_30,Enterococcus.faecalis,0,cocci,3,256,768,768,Dataset-Bacteria/Enterococcus faecalis/30.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_30_256_768_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_37_256_256_256,Enterococcus.faecalis_37,Enterococcus.faecalis,0,cocci,3,256,256,256,Dataset-Bacteria/Enterococcus faecalis/37.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_37_256_256_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_37_256_512_256,Enterococcus.faecalis_37,Enterococcus.faecalis,0,cocci,3,256,512,256,Dataset-Bacteria/Enterococcus faecalis/37.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_37_256_512_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_37_256_256_512,Enterococcus.faecalis_37,Enterococcus.faecalis,0,cocci,3,256,256,512,Dataset-Bacteria/Enterococcus faecalis/37.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_37_256_256_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_37_256_512_512,Enterococcus.faecalis_37,Enterococcus.faecalis,0,cocci,3,256,512,512,Dataset-Bacteria/Enterococcus faecalis/37.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_37_256_512_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_41_256_256_256,Enterococcus.faecalis_41,Enterococcus.faecalis,0,cocci,3,256,256,256,Dataset-Bacteria/Enterococcus faecalis/41.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_41_256_256_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_41_256_512_256,Enterococcus.faecalis_41,Enterococcus.faecalis,0,cocci,3,256,512,256,Dataset-Bacteria/Enterococcus faecalis/41.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_41_256_512_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_41_256_256_512,Enterococcus.faecalis_41,Enterococcus.faecalis,0,cocci,3,256,256,512,Dataset-Bacteria/Enterococcus faecalis/41.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_41_256_256_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_41_256_512_512,Enterococcus.faecalis_41,Enterococcus.faecalis,0,cocci,3,256,512,512,Dataset-Bacteria/Enterococcus faecalis/41.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_41_256_512_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_45_256_256_256,Enterococcus.faecalis_45,Enterococcus.faecalis,0,cocci,3,256,256,256,Dataset-Bacteria/Enterococcus faecalis/45.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_45_256_256_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_45_256_512_256,Enterococcus.faecalis_45,Enterococcus.faecalis,0,cocci,3,256,512,256,Dataset-Bacteria/Enterococcus faecalis/45.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_45_256_512_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_45_256_256_512,Enterococcus.faecalis_45,Enterococcus.faecalis,0,cocci,3,256,256,512,Dataset-Bacteria/Enterococcus faecalis/45.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_45_256_256_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_45_256_512_512,Enterococcus.faecalis_45,Enterococcus.faecalis,0,cocci,3,256,512,512,Dataset-Bacteria/Enterococcus faecalis/45.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_45_256_512_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_48_256_256_256,Enterococcus.faecalis_48,Enterococcus.faecalis,0,cocci,3,256,256,256,Dataset-Bacteria/Enterococcus faecalis/48.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_48_256_256_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_48_256_512_256,Enterococcus.faecalis_48,Enterococcus.faecalis,0,cocci,3,256,512,256,Dataset-Bacteria/Enterococcus faecalis/48.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_48_256_512_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_48_256_256_512,Enterococcus.faecalis_48,Enterococcus.faecalis,0,cocci,3,256,256,512,Dataset-Bacteria/Enterococcus faecalis/48.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_48_256_256_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_48_256_512_512,Enterococcus.faecalis_48,Enterococcus.faecalis,0,cocci,3,256,512,512,Dataset-Bacteria/Enterococcus faecalis/48.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_48_256_512_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_52_256_256_256,Enterococcus.faecalis_52,Enterococcus.faecalis,0,cocci,3,256,256,256,Dataset-Bacteria/Enterococcus faecalis/52.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_52_256_256_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_52_256_512_256,Enterococcus.faecalis_52,Enterococcus.faecalis,0,cocci,3,256,512,256,Dataset-Bacteria/Enterococcus faecalis/52.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_52_256_512_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_52_256_256_512,Enterococcus.faecalis_52,Enterococcus.faecalis,0,cocci,3,256,256,512,Dataset-Bacteria/Enterococcus faecalis/52.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_52_256_256_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_52_256_512_512,Enterococcus.faecalis_52,Enterococcus.faecalis,0,cocci,3,256,512,512,Dataset-Bacteria/Enterococcus faecalis/52.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_52_256_512_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_54_256_256_256,Enterococcus.faecalis_54,Enterococcus.faecalis,0,cocci,3,256,256,256,Dataset-Bacteria/Enterococcus faecalis/54.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_54_256_256_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_54_256_512_256,Enterococcus.faecalis_54,Enterococcus.faecalis,0,cocci,3,256,512,256,Dataset-Bacteria/Enterococcus faecalis/54.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_54_256_512_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_54_256_256_512,Enterococcus.faecalis_54,Enterococcus.faecalis,0,cocci,3,256,256,512,Dataset-Bacteria/Enterococcus faecalis/54.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_54_256_256_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_54_256_512_512,Enterococcus.faecalis_54,Enterococcus.faecalis,0,cocci,3,256,512,512,Dataset-Bacteria/Enterococcus faecalis/54.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_54_256_512_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_54_256_768_512,Enterococcus.faecalis_54,Enterococcus.faecalis,0,cocci,3,256,768,512,Dataset-Bacteria/Enterococcus faecalis/54.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_54_256_768_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecalis_54_256_512_768,Enterococcus.faecalis_54,Enterococcus.faecalis,0,cocci,3,256,512,768,Dataset-Bacteria/Enterococcus faecalis/54.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecalis_54_256_512_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecium_13_256_256_256,Enterococcus.faecium_13,Enterococcus.faecium,0,cocci,3,256,256,256,Dataset-Bacteria/Enterococcus faecium/13.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecium_13_256_256_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecium_13_256_512_256,Enterococcus.faecium_13,Enterococcus.faecium,0,cocci,3,256,512,256,Dataset-Bacteria/Enterococcus faecium/13.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecium_13_256_512_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecium_13_256_768_256,Enterococcus.faecium_13,Enterococcus.faecium,0,cocci,3,256,768,256,Dataset-Bacteria/Enterococcus faecium/13.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecium_13_256_768_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecium_13_256_256_512,Enterococcus.faecium_13,Enterococcus.faecium,0,cocci,3,256,256,512,Dataset-Bacteria/Enterococcus faecium/13.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecium_13_256_256_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecium_13_256_512_512,Enterococcus.faecium_13,Enterococcus.faecium,0,cocci,3,256,512,512,Dataset-Bacteria/Enterococcus faecium/13.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecium_13_256_512_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecium_13_256_768_512,Enterococcus.faecium_13,Enterococcus.faecium,0,cocci,3,256,768,512,Dataset-Bacteria/Enterococcus faecium/13.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecium_13_256_768_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecium_13_256_256_768,Enterococcus.faecium_13,Enterococcus.faecium,0,cocci,3,256,256,768,Dataset-Bacteria/Enterococcus faecium/13.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecium_13_256_256_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecium_13_256_512_768,Enterococcus.faecium_13,Enterococcus.faecium,0,cocci,3,256,512,768,Dataset-Bacteria/Enterococcus faecium/13.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecium_13_256_512_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecium_13_256_768_768,Enterococcus.faecium_13,Enterococcus.faecium,0,cocci,3,256,768,768,Dataset-Bacteria/Enterococcus faecium/13.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecium_13_256_768_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecium_18_256_256_256,Enterococcus.faecium_18,Enterococcus.faecium,0,cocci,3,256,256,256,Dataset-Bacteria/Enterococcus faecium/18.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecium_18_256_256_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecium_18_256_512_256,Enterococcus.faecium_18,Enterococcus.faecium,0,cocci,3,256,512,256,Dataset-Bacteria/Enterococcus faecium/18.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecium_18_256_512_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecium_18_256_768_256,Enterococcus.faecium_18,Enterococcus.faecium,0,cocci,3,256,768,256,Dataset-Bacteria/Enterococcus faecium/18.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecium_18_256_768_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecium_18_256_256_512,Enterococcus.faecium_18,Enterococcus.faecium,0,cocci,3,256,256,512,Dataset-Bacteria/Enterococcus faecium/18.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecium_18_256_256_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecium_18_256_512_512,Enterococcus.faecium_18,Enterococcus.faecium,0,cocci,3,256,512,512,Dataset-Bacteria/Enterococcus faecium/18.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecium_18_256_512_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecium_18_256_768_512,Enterococcus.faecium_18,Enterococcus.faecium,0,cocci,3,256,768,512,Dataset-Bacteria/Enterococcus faecium/18.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecium_18_256_768_512.png,real_cocci_for_gan
dataset2,Enterococcus_faecium_18_256_256_768,Enterococcus.faecium_18,Enterococcus.faecium,0,cocci,3,256,256,768,Dataset-Bacteria/Enterococcus faecium/18.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecium_18_256_256_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecium_18_256_512_768,Enterococcus.faecium_18,Enterococcus.faecium,0,cocci,3,256,512,768,Dataset-Bacteria/Enterococcus faecium/18.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecium_18_256_512_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecium_18_256_768_768,Enterococcus.faecium_18,Enterococcus.faecium,0,cocci,3,256,768,768,Dataset-Bacteria/Enterococcus faecium/18.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecium_18_256_768_768.png,real_cocci_for_gan
dataset2,Enterococcus_faecium_23_256_256_256,Enterococcus.faecium_23,Enterococcus.faecium,0,cocci,3,256,256,256,Dataset-Bacteria/Enterococcus faecium/23.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecium_23_256_256_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecium_23_256_512_256,Enterococcus.faecium_23,Enterococcus.faecium,0,cocci,3,256,512,256,Dataset-Bacteria/Enterococcus faecium/23.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecium_23_256_512_256.png,real_cocci_for_gan
dataset2,Enterococcus_faecium_23_256_768_256,Enterococcus.faecium_23,Enterococcus.faecium,0,cocci,3,256,768,256,Dataset-Bacteria/Enterococcus faecium/23.png,gan_patches_256/dataset2/fold_3/Enterococcus_faecium_23_256_768_256.png,real_cocci_for_gan
