dataset_name,patch_id,image_id,species_name,binary_label,binary_group,fold_id,patch_size,x_start,y_start,raw_path,file_path,source_type
dataset2,Clostridium_perfringens_27_224_672_672,Clostridium.perfringens_27,Clostridium.perfringens,1,bacilli,3,224,672,672,Dataset-Bacteria/Clostridium perfringens/27.png,patches_224/dataset2/fold_3/Clostridium_perfringens_27_224_672_672.png,real
dataset2,Clostridium_perfringens_34_224_224_224,Clostridium.perfringens_34,Clostridium.perfringens,1,bacilli,3,224,224,224,Dataset-Bacteria/Clostridium perfringens/34.png,patches_224/dataset2/fold_3/Clostridium_perfringens_34_224_224_224.png,real
dataset2,Clostridium_perfringens_34_224_448_224,Clostridium.perfringens_34,Clostridium.perfringens,1,bacilli,3,224,448,224,Dataset-Bacteria/Clostridium perfringens/34.png,patches_224/dataset2/fold_3/Clostridium_perfringens_34_224_448_224.png,real
dataset2,Clostridium_perfringens_34_224_224_448,Clostridium.perfringens_34,Clostridium.perfringens,1,bacilli,3,224,224,448,Dataset-Bacteria/Clostridium perfringens/34.png,patches_224/dataset2/fold_3/Clostridium_perfringens_34_224_224_448.png,real
dataset2,Clostridium_perfringens_34_224_448_448,Clostridium.perfringens_34,Clostridium.perfringens,1,bacilli,3,224,448,448,Dataset-Bacteria/Clostridium perfringens/34.png,patches_224/dataset2/fold_3/Clostridium_perfringens_34_224_448_448.png,real
dataset2,Clostridium_perfringens_40_224_224_224,Clostridium.perfringens_40,Clostridium.perfringens,1,bacilli,3,224,224,224,Dataset-Bacteria/Clostridium perfringens/40.png,patches_224/dataset2/fold_3/Clostridium_perfringens_40_224_224_224.png,real
dataset2,Clostridium_perfringens_40_224_448_224,Clostridium.perfringens_40,Clostridium.perfringens,1,bacilli,3,224,448,224,Dataset-Bacteria/Clostridium perfringens/40.png,patches_224/dataset2/fold_3/Clostridium_perfringens_40_224_448_224.png,real
dataset2,Clostridium_perfringens_40_224_672_224,Clostridium.perfringens_40,Clostridium.perfringens,1,bacilli,3,224,672,224,Dataset-Bacteria/Clostridium perfringens/40.png,patches_224/dataset2/fold_3/Clostridium_perfringens_40_224_672_224.png,real
dataset2,Clostridium_perfringens_40_224_224_448,Clostridium.perfringens_40,Clostridium.perfringens,1,bacilli,3,224,224,448,Dataset-Bacteria/Clostridium perfringens/40.png,patches_224/dataset2/fold_3/Clostridium_perfringens_40_224_224_448.png,real
dataset2,Clostridium_perfringens_40_224_448_448,Clostridium.perfringens_40,Clostridium.perfringens,1,bacilli,3,224,448,448,Dataset-Bacteria/Clostridium perfringens/40.png,patches_224/dataset2/fold_3/Clostridium_perfringens_40_224_448_448.png,real
dataset2,Clostridium_perfringens_40_224_672_448,Clostridium.perfringens_40,Clostridium.perfringens,1,bacilli,3,224,672,448,Dataset-Bacteria/Clostridium perfringens/40.png,patches_224/dataset2/fold_3/Clostridium_perfringens_40_224_672_448.png,real
dataset2,Clostridium_perfringens_40_224_224_672,Clostridium.perfringens_40,Clostridium.perfringens,1,bacilli,3,224,224,672,Dataset-Bacteria/Clostridium perfringens/40.png,patches_224/dataset2/fold_3/Clostridium_perfringens_40_224_224_672.png,real
dataset2,Clostridium_perfringens_40_224_448_672,Clostridium.perfringens_40,Clostridium.perfringens,1,bacilli,3,224,448,672,Dataset-Bacteria/Clostridium perfringens/40.png,patches_224/dataset2/fold_3/Clostridium_perfringens_40_224_448_672.png,real
dataset2,Clostridium_perfringens_40_224_672_672,Clostridium.perfringens_40,Clostridium.perfringens,1,bacilli,3,224,672,672,Dataset-Bacteria/Clostridium perfringens/40.png,patches_224/dataset2/fold_3/Clostridium_perfringens_40_224_672_672.png,real
dataset2,Clostridium_perfringens_42_224_224_224,Clostridium.perfringens_42,Clostridium.perfringens,1,bacilli,3,224,224,224,Dataset-Bacteria/Clostridium perfringens/42.png,patches_224/dataset2/fold_3/Clostridium_perfringens_42_224_224_224.png,real
dataset2,Clostridium_perfringens_42_224_448_224,Clostridium.perfringens_42,Clostridium.perfringens,1,bacilli,3,224,448,224,Dataset-Bacteria/Clostridium perfringens/42.png,patches_224/dataset2/fold_3/Clostridium_perfringens_42_224_448_224.png,real
dataset2,Clostridium_perfringens_42_224_672_224,Clostridium.perfringens_42,Clostridium.perfringens,1,bacilli,3,224,672,224,Dataset-Bacteria/Clostridium perfringens/42.png,patches_224/dataset2/fold_3/Clostridium_perfringens_42_224_672_224.png,real
dataset2,Clostridium_perfringens_42_224_224_448,Clostridium.perfringens_42,Clostridium.perfringens,1,bacilli,3,224,224,448,Dataset-Bacteria/Clostridium perfringens/42.png,patches_224/dataset2/fold_3/Clostridium_perfringens_42_224_224_448.png,real
dataset2,Clostridium_perfringens_42_224_448_448,Clostridium.perfringens_42,Clostridium.perfringens,1,bacilli,3,224,448,448,Dataset-Bacteria/Clostridium perfringens/42.png,patches_224/dataset2/fold_3/Clostridium_perfringens_42_224_448_448.png,real
dataset2,Clostridium_perfringens_42_224_672_448,Clostridium.perfringens_42,Clostridium.perfringens,1,bacilli,3,224,672,448,Dataset-Bacteria/Clostridium perfringens/42.png,patches_224/dataset2/fold_3/Clostridium_perfringens_42_224_672_448.png,real
dataset2,Clostridium_perfringens_42_224_224_672,Clostridium.perfringens_42,Clostridium.perfringens,1,bacilli,3,224,224,672,Dataset-Bacteria/Clostridium perfringens/42.png,patches_224/dataset2/fold_3/Clostridium_perfringens_42_224_224_672.png,real
dataset2,Clostridium_perfringens_42_224_448_672,Clostridium.perfringens_42,Clostridium.perfringens,1,bacilli,3,224,448,672,Dataset-Bacteria/Clostridium perfringens/42.png,patches_224/dataset2/fold_3/Clostridium_perfringens_42_224_448_672.png,real
dataset2,Clostridium_perfringens_44_224_224_224,Clostridium.perfringens_44,Clostridium.perfringens,1,bacilli,3,224,224,224,Dataset-Bacteria/Clostridium perfringens/44.png,patches_224/dataset2/fold_3/Clostridium_perfringens_44_224_224_224.png,real
dataset2,Clostridium_perfringens_44_224_448_224,Clostridium.perfringens_44,Clostridium.perfringens,1,bacilli,3,224,448,224,Dataset-Bacteria/Clostridium perfringens/44.png,patches_224/dataset2/fold_3/Clostridium_perfringens_44_224_448_224.png,real
dataset2,Clostridium_perfringens_44_224_672_224,Clostridium.perfringens_44,Clostridium.perfringens,1,bacilli,3,224,672,224,Dataset-Bacteria/Clostridium perfringens/44.png,patches_224/dataset2/fold_3/Clostridium_perfringens_44_224_672_224.png,real
dataset2,Clostridium_perfringens_44_224_224_448,Clostridium.perfringens_44,Clostridium.perfringens,1,bacilli,3,224,224,448,Dataset-Bacteria/Clostridium perfringens/44.png,patches_224/dataset2/fold_3/Clostridium_perfringens_44_224_224_448.png,real
dataset2,Clostridium_perfringens_44_224_448_448,Clostridium.perfringens_44,Clostridium.perfringens,1,bacilli,3,224,448,448,Dataset-Bacteria/Clostridium perfringens/44.png,patches_224/dataset2/fold_3/Clostridium_perfringens_44_224_448_448.png,real
dataset2,Clostridium_perfringens_44_224_672_448,Clostridium.perfringens_44,Clostridium.perfringens,1,bacilli,3,224,672,448,Dataset-Bacteria/Clostridium perfringens/44.png,patches_224/dataset2/fold_3/Clostridium_perfringens_44_224_672_448.png,real
dataset2,Clostridium_perfringens_44_224_224_672,Clostridium.perfringens_44,Clostridium.perfringens,1,bacilli,3,224,224,672,Dataset-Bacteria/Clostridium perfringens/44.png,patches_224/dataset2/fold_3/Clostridium_perfringens_44_224_224_672.png,real
dataset2,Clostridium_perfringens_44_224_448_672,Clostridium.perfringens_44,Clostridium.perfringens,1,bacilli,3,224,448,672,Dataset-Bacteria/Clostridium perfringens/44.png,patches_224/dataset2/fold_3/Clostridium_perfringens_44_224_448_672.png,real
dataset2,Clostridium_perfringens_44_224_672_672,Clostridium.perfringens_44,Clostridium.perfringens,1,bacilli,3,224,672,672,Dataset-Bacteria/Clostridium perfringens/44.png,patches_224/dataset2/fold_3/Clostridium_perfringens_44_224_672_672.png,real
dataset2,Clostridium_perfringens_53_224_224_224,Clostridium.perfringens_53,Clostridium.perfringens,1,bacilli,3,224,224,224,Dataset-Bacteria/Clostridium perfringens/53.png,patches_224/dataset2/fold_3/Clostridium_perfringens_53_224_224_224.png,real
dataset2,Clostridium_perfringens_53_224_448_224,Clostridium.perfringens_53,Clostridium.perfringens,1,bacilli,3,224,448,224,Dataset-Bacteria/Clostridium perfringens/53.png,patches_224/dataset2/fold_3/Clostridium_perfringens_53_224_448_224.png,real
dataset2,Clostridium_perfringens_53_224_672_224,Clostridium.perfringens_53,Clostridium.perfringens,1,bacilli,3,224,672,224,Dataset-Bacteria/Clostridium perfringens/53.png,patches_224/dataset2/fold_3/Clostridium_perfringens_53_224_672_224.png,real
dataset2,Clostridium_perfringens_53_224_224_448,Clostridium.perfringens_53,Clostridium.perfringens,1,bacilli,3,224,224,448,Dataset-Bacteria/Clostridium perfringens/53.png,patches_224/dataset2/fold_3/Clostridium_perfringens_53_224_224_448.png,real
dataset2,Clostridium_perfringens_53_224_448_448,Clostridium.perfringens_53,Clostridium.perfringens,1,bacilli,3,224,448,448,Dataset-Bacteria/Clostridium perfringens/53.png,patches_224/dataset2/fold_3/Clostridium_perfringens_53_224_448_448.png,real
dataset2,Clostridium_perfringens_53_224_672_448,Clostridium.perfringens_53,Clostridium.perfringens,1,bacilli,3,224,672,448,Dataset-Bacteria/Clostridium perfringens/53.png,patches_224/dataset2/fold_3/Clostridium_perfringens_53_224_672_448.png,real
dataset2,Clostridium_perfringens_53_224_224_672,Clostridium.perfringens_53,Clostridium.perfringens,1,bacilli,3,224,224,672,Dataset-Bacteria/Clostridium perfringens/53.png,patches_224/dataset2/fold_3/Clostridium_perfringens_53_224_224_672.png,real
dataset2,Clostridium_perfringens_53_224_448_672,Clostridium.perfringens_53,Clostridium.perfringens,1,bacilli,3,224,448,672,Dataset-Bacteria/Clostridium perfringens/53.png,patches_224/dataset2/fold_3/Clostridium_perfringens_53_224_448_672.png,real
dataset2,Clostridium_perfringens_53_224_672_672,Clostridium.perfringens_53,Clostridium.perfringens,1,bacilli,3,224,672,672,Dataset-Bacteria/Clostridium perfringens/53.png,patches_224/dataset2/fold_3/Clostridium_perfringens_53_224_672_672.png,real
dataset2,Enterococcus_faecalis_01_224_224_224,Enterococcus.faecalis_01,Enterococcus.faecalis,0,cocci,3,224,224,224,Dataset-Bacteria/Enterococcus faecalis/01.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_01_224_224_224.png,real
dataset2,Enterococcus_faecalis_01_224_448_224,Enterococcus.faecalis_01,Enterococcus.faecalis,0,cocci,3,224,448,224,Dataset-Bacteria/Enterococcus faecalis/01.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_01_224_448_224.png,real
dataset2,Enterococcus_faecalis_01_224_672_224,Enterococcus.faecalis_01,Enterococcus.faecalis,0,cocci,3,224,672,224,Dataset-Bacteria/Enterococcus faecalis/01.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_01_224_672_224.png,real
dataset2,Enterococcus_faecalis_01_224_224_448,Enterococcus.faecalis_01,Enterococcus.faecalis,0,cocci,3,224,224,448,Dataset-Bacteria/Enterococcus faecalis/01.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_01_224_224_448.png,real
dataset2,Enterococcus_faecalis_01_224_448_448,Enterococcus.faecalis_01,Enterococcus.faecalis,0,cocci,3,224,448,448,Dataset-Bacteria/Enterococcus faecalis/01.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_01_224_448_448.png,real
dataset2,Enterococcus_faecalis_01_224_672_448,Enterococcus.faecalis_01,Enterococcus.faecalis,0,cocci,3,224,672,448,Dataset-Bacteria/Enterococcus faecalis/01.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_01_224_672_448.png,real
dataset2,Enterococcus_faecalis_01_224_896_448,Enterococcus.faecalis_01,Enterococcus.faecalis,0,cocci,3,224,896,448,Dataset-Bacteria/Enterococcus faecalis/01.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_01_224_896_448.png,real
dataset2,Enterococcus_faecalis_01_224_224_672,Enterococcus.faecalis_01,Enterococcus.faecalis,0,cocci,3,224,224,672,Dataset-Bacteria/Enterococcus faecalis/01.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_01_224_224_672.png,real
dataset2,Enterococcus_faecalis_01_224_448_672,Enterococcus.faecalis_01,Enterococcus.faecalis,0,cocci,3,224,448,672,Dataset-Bacteria/Enterococcus faecalis/01.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_01_224_448_672.png,real
dataset2,Enterococcus_faecalis_01_224_672_672,Enterococcus.faecalis_01,Enterococcus.faecalis,0,cocci,3,224,672,672,Dataset-Bacteria/Enterococcus faecalis/01.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_01_224_672_672.png,real
dataset2,Enterococcus_faecalis_01_224_896_672,Enterococcus.faecalis_01,Enterococcus.faecalis,0,cocci,3,224,896,672,Dataset-Bacteria/Enterococcus faecalis/01.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_01_224_896_672.png,real
dataset2,Enterococcus_faecalis_01_224_448_896,Enterococcus.faecalis_01,Enterococcus.faecalis,0,cocci,3,224,448,896,Dataset-Bacteria/Enterococcus faecalis/01.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_01_224_448_896.png,real
dataset2,Enterococcus_faecalis_01_224_672_896,Enterococcus.faecalis_01,Enterococcus.faecalis,0,cocci,3,224,672,896,Dataset-Bacteria/Enterococcus faecalis/01.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_01_224_672_896.png,real
dataset2,Enterococcus_faecalis_02_224_224_224,Enterococcus.faecalis_02,Enterococcus.faecalis,0,cocci,3,224,224,224,Dataset-Bacteria/Enterococcus faecalis/02.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_02_224_224_224.png,real
dataset2,Enterococcus_faecalis_02_224_448_224,Enterococcus.faecalis_02,Enterococcus.faecalis,0,cocci,3,224,448,224,Dataset-Bacteria/Enterococcus faecalis/02.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_02_224_448_224.png,real
dataset2,Enterococcus_faecalis_02_224_672_224,Enterococcus.faecalis_02,Enterococcus.faecalis,0,cocci,3,224,672,224,Dataset-Bacteria/Enterococcus faecalis/02.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_02_224_672_224.png,real
dataset2,Enterococcus_faecalis_02_224_224_448,Enterococcus.faecalis_02,Enterococcus.faecalis,0,cocci,3,224,224,448,Dataset-Bacteria/Enterococcus faecalis/02.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_02_224_224_448.png,real
dataset2,Enterococcus_faecalis_02_224_448_448,Enterococcus.faecalis_02,Enterococcus.faecalis,0,cocci,3,224,448,448,Dataset-Bacteria/Enterococcus faecalis/02.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_02_224_448_448.png,real
dataset2,Enterococcus_faecalis_02_224_672_448,Enterococcus.faecalis_02,Enterococcus.faecalis,0,cocci,3,224,672,448,Dataset-Bacteria/Enterococcus faecalis/02.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_02_224_672_448.png,real
dataset2,Enterococcus_faecalis_02_224_896_448,Enterococcus.faecalis_02,Enterococcus.faecalis,0,cocci,3,224,896,448,Dataset-Bacteria/Enterococcus faecalis/02.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_02_224_896_448.png,real
dataset2,Enterococcus_faecalis_02_224_224_672,Enterococcus.faecalis_02,Enterococcus.faecalis,0,cocci,3,224,224,672,Dataset-Bacteria/Enterococcus faecalis/02.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_02_224_224_672.png,real
dataset2,Enterococcus_faecalis_02_224_448_672,Enterococcus.faecalis_02,Enterococcus.faecalis,0,cocci,3,224,448,672,Dataset-Bacteria/Enterococcus faecalis/02.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_02_224_448_672.png,real
dataset2,Enterococcus_faecalis_02_224_672_672,Enterococcus.faecalis_02,Enterococcus.faecalis,0,cocci,3,224,672,672,Dataset-Bacteria/Enterococcus faecalis/02.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_02_224_672_672.png,real
dataset2,Enterococcus_faecalis_02_224_896_672,Enterococcus.faecalis_02,Enterococcus.faecalis,0,cocci,3,224,896,672,Dataset-Bacteria/Enterococcus faecalis/02.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_02_224_896_672.png,real
dataset2,Enterococcus_faecalis_02_224_448_896,Enterococcus.faecalis_02,Enterococcus.faecalis,0,cocci,3,224,448,896,Dataset-Bacteria/Enterococcus faecalis/02.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_02_224_448_896.png,real
dataset2,Enterococcus_faecalis_02_224_672_896,Enterococcus.faecalis_02,Enterococcus.faecalis,0,cocci,3,224,672,896,Dataset-Bacteria/Enterococcus faecalis/02.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_02_224_672_896.png,real
dataset2,Enterococcus_faecalis_04_224_224_224,Enterococcus.faecalis_04,Enterococcus.faecalis,0,cocci,3,224,224,224,Dataset-Bacteria/Enterococcus faecalis/04.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_04_224_224_224.png,real
dataset2,Enterococcus_faecalis_04_224_448_224,Enterococcus.faecalis_04,Enterococcus.faecalis,0,cocci,3,224,448,224,Dataset-Bacteria/Enterococcus faecalis/04.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_04_224_448_224.png,real
dataset2,Enterococcus_faecalis_04_224_672_224,Enterococcus.faecalis_04,Enterococcus.faecalis,0,cocci,3,224,672,224,Dataset-Bacteria/Enterococcus faecalis/04.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_04_224_672_224.png,real
dataset2,Enterococcus_faecalis_04_224_224_448,Enterococcus.faecalis_04,Enterococcus.faecalis,0,cocci,3,224,224,448,Dataset-Bacteria/Enterococcus faecalis/04.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_04_224_224_448.png,real
dataset2,Enterococcus_faecalis_04_224_448_448,Enterococcus.faecalis_04,Enterococcus.faecalis,0,cocci,3,224,448,448,Dataset-Bacteria/Enterococcus faecalis/04.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_04_224_448_448.png,real
dataset2,Enterococcus_faecalis_04_224_672_448,Enterococcus.faecalis_04,Enterococcus.faecalis,0,cocci,3,224,672,448,Dataset-Bacteria/Enterococcus faecalis/04.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_04_224_672_448.png,real
dataset2,Enterococcus_faecalis_04_224_896_448,Enterococcus.faecalis_04,Enterococcus.faecalis,0,cocci,3,224,896,448,Dataset-Bacteria/Enterococcus faecalis/04.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_04_224_896_448.png,real
dataset2,Enterococcus_faecalis_04_224_224_672,Enterococcus.faecalis_04,Enterococcus.faecalis,0,cocci,3,224,224,672,Dataset-Bacteria/Enterococcus faecalis/04.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_04_224_224_672.png,real
dataset2,Enterococcus_faecalis_04_224_448_672,Enterococcus.faecalis_04,Enterococcus.faecalis,0,cocci,3,224,448,672,Dataset-Bacteria/Enterococcus faecalis/04.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_04_224_448_672.png,real
dataset2,Enterococcus_faecalis_04_224_672_672,Enterococcus.faecalis_04,Enterococcus.faecalis,0,cocci,3,224,672,672,Dataset-Bacteria/Enterococcus faecalis/04.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_04_224_672_672.png,real
dataset2,Enterococcus_faecalis_04_224_896_672,Enterococcus.faecalis_04,Enterococcus.faecalis,0,cocci,3,224,896,672,Dataset-Bacteria/Enterococcus faecalis/04.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_04_224_896_672.png,real
dataset2,Enterococcus_faecalis_04_224_448_896,Enterococcus.faecalis_04,Enterococcus.faecalis,0,cocci,3,224,448,896,Dataset-Bacteria/Enterococcus faecalis/04.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_04_224_448_896.png,real
dataset2,Enterococcus_faecalis_04_224_672_896,Enterococcus.faecalis_04,Enterococcus.faecalis,0,cocci,3,224,672,896,Dataset-Bacteria/Enterococcus faecalis/04.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_04_224_672_896.png,real
dataset2,Enterococcus_faecalis_06_224_224_224,Enterococcus.faecalis_06,Enterococcus.faecalis,0,cocci,3,224,224,224,Dataset-Bacteria/Enterococcus faecalis/06.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_06_224_224_224.png,real
dataset2,Enterococcus_faecalis_06_224_448_224,Enterococcus.faecalis_06,Enterococcus.faecalis,0,cocci,3,224,448,224,Dataset-Bacteria/Enterococcus faecalis/06.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_06_224_448_224.png,real
dataset2,Enterococcus_faecalis_06_224_672_224,Enterococcus.faecalis_06,Enterococcus.faecalis,0,cocci,3,224,672,224,Dataset-Bacteria/Enterococcus faecalis/06.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_06_224_672_224.png,real
dataset2,Enterococcus_faecalis_06_224_224_448,Enterococcus.faecalis_06,Enterococcus.faecalis,0,cocci,3,224,224,448,Dataset-Bacteria/Enterococcus faecalis/06.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_06_224_224_448.png,real
dataset2,Enterococcus_faecalis_06_224_448_448,Enterococcus.faecalis_06,Enterococcus.faecalis,0,cocci,3,224,448,448,Dataset-Bacteria/Enterococcus faecalis/06.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_06_224_448_448.png,real
dataset2,Enterococcus_faecalis_06_224_672_448,Enterococcus.faecalis_06,Enterococcus.faecalis,0,cocci,3,224,672,448,Dataset-Bacteria/Enterococcus faecalis/06.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_06_224_672_448.png,real
dataset2,Enterococcus_faecalis_06_224_896_448,Enterococcus.faecalis_06,Enterococcus.faecalis,0,cocci,3,224,896,448,Dataset-Bacteria/Enterococcus faecalis/06.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_06_224_896_448.png,real
dataset2,Enterococcus_faecalis_06_224_224_672,Enterococcus.faecalis_06,Enterococcus.faecalis,0,cocci,3,224,224,672,Dataset-Bacteria/Enterococcus faecalis/06.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_06_224_224_672.png,real
dataset2,Enterococcus_faecalis_06_224_448_672,Enterococcus.faecalis_06,Enterococcus.faecalis,0,cocci,3,224,448,672,Dataset-Bacteria/Enterococcus faecalis/06.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_06_224_448_672.png,real
dataset2,Enterococcus_faecalis_06_224_672_672,Enterococcus.faecalis_06,Enterococcus.faecalis,0,cocci,3,224,672,672,Dataset-Bacteria/Enterococcus faecalis/06.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_06_224_672_672.png,real
dataset2,Enterococcus_faecalis_06_224_896_672,Enterococcus.faecalis_06,Enterococcus.faecalis,0,cocci,3,224,896,672,Dataset-Bacteria/Enterococcus faecalis/06.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_06_224_896_672.png,real
dataset2,Enterococcus_faecalis_06_224_448_896,Enterococcus.faecalis_06,Enterococcus.faecalis,0,cocci,3,224,448,896,Dataset-Bacteria/Enterococcus faecalis/06.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_06_224_448_896.png,real
dataset2,Enterococcus_faecalis_06_224_672_896,Enterococcus.faecalis_06,Enterococcus.faecalis,0,cocci,3,224,672,896,Dataset-Bacteria/Enterococcus faecalis/06.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_06_224_672_896.png,real
dataset2,Enterococcus_faecalis_10_224_224_224,Enterococcus.faecalis_10,Enterococcus.faecalis,0,cocci,3,224,224,224,Dataset-Bacteria/Enterococcus faecalis/10.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_10_224_224_224.png,real
dataset2,Enterococcus_faecalis_10_224_448_224,Enterococcus.faecalis_10,Enterococcus.faecalis,0,cocci,3,224,448,224,Dataset-Bacteria/Enterococcus faecalis/10.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_10_224_448_224.png,real
dataset2,Enterococcus_faecalis_10_224_672_224,Enterococcus.faecalis_10,Enterococcus.faecalis,0,cocci,3,224,672,224,Dataset-Bacteria/Enterococcus faecalis/10.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_10_224_672_224.png,real
dataset2,Enterococcus_faecalis_10_224_224_448,Enterococcus.faecalis_10,Enterococcus.faecalis,0,cocci,3,224,224,448,Dataset-Bacteria/Enterococcus faecalis/10.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_10_224_224_448.png,real
dataset2,Enterococcus_faecalis_10_224_448_448,Enterococcus.faecalis_10,Enterococcus.faecalis,0,cocci,3,224,448,448,Dataset-Bacteria/Enterococcus faecalis/10.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_10_224_448_448.png,real
dataset2,Enterococcus_faecalis_10_224_672_448,Enterococcus.faecalis_10,Enterococcus.faecalis,0,cocci,3,224,672,448,Dataset-Bacteria/Enterococcus faecalis/10.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_10_224_672_448.png,real
dataset2,Enterococcus_faecalis_10_224_896_448,Enterococcus.faecalis_10,Enterococcus.faecalis,0,cocci,3,224,896,448,Dataset-Bacteria/Enterococcus faecalis/10.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_10_224_896_448.png,real
dataset2,Enterococcus_faecalis_10_224_224_672,Enterococcus.faecalis_10,Enterococcus.faecalis,0,cocci,3,224,224,672,Dataset-Bacteria/Enterococcus faecalis/10.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_10_224_224_672.png,real
dataset2,Enterococcus_faecalis_10_224_448_672,Enterococcus.faecalis_10,Enterococcus.faecalis,0,cocci,3,224,448,672,Dataset-Bacteria/Enterococcus faecalis/10.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_10_224_448_672.png,real
dataset2,Enterococcus_faecalis_10_224_672_672,Enterococcus.faecalis_10,Enterococcus.faecalis,0,cocci,3,224,672,672,Dataset-Bacteria/Enterococcus faecalis/10.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_10_224_672_672.png,real
dataset2,Enterococcus_faecalis_10_224_896_672,Enterococcus.faecalis_10,Enterococcus.faecalis,0,cocci,3,224,896,672,Dataset-Bacteria/Enterococcus faecalis/10.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_10_224_896_672.png,real
dataset2,Enterococcus_faecalis_10_224_448_896,Enterococcus.faecalis_10,Enterococcus.faecalis,0,cocci,3,224,448,896,Dataset-Bacteria/Enterococcus faecalis/10.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_10_224_448_896.png,real
dataset2,Enterococcus_faecalis_10_224_672_896,Enterococcus.faecalis_10,Enterococcus.faecalis,0,cocci,3,224,672,896,Dataset-Bacteria/Enterococcus faecalis/10.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_10_224_672_896.png,real
dataset2,Enterococcus_faecalis_12_224_224_224,Enterococcus.faecalis_12,Enterococcus.faecalis,0,cocci,3,224,224,224,Dataset-Bacteria/Enterococcus faecalis/12.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_12_224_224_224.png,real
dataset2,Enterococcus_faecalis_12_224_448_224,Enterococcus.faecalis_12,Enterococcus.faecalis,0,cocci,3,224,448,224,Dataset-Bacteria/Enterococcus faecalis/12.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_12_224_448_224.png,real
dataset2,Enterococcus_faecalis_12_224_672_224,Enterococcus.faecalis_12,Enterococcus.faecalis,0,cocci,3,224,672,224,Dataset-Bacteria/Enterococcus faecalis/12.png,patches_224/dataset2/fold_3/Enterococcus_faecalis_12_224_672_224.png,real
